Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_1,,,,14-10-2024 16:36:25,14-10-2024 16:36:26,0.836s,ERROR
,,,,,,,
Test Cases/Custom-keyword samples/Order and check out a single product,,,,14-10-2024 16:36:26,14-10-2024 16:36:26,0.031s,ERROR
"sample.Login.loginIntoApplicationWithGlobalVariable(applicationURL, username, password)",,,,14-10-2024 16:36:26,14-10-2024 16:36:26,0.005s,ERROR
